id,t,dTot,dFed,rFed,oFed,sFed,unat
p4,0,0,0,0,20,0,0
p4,5,30,10,0,1,0,0
p4,6,30,10,1,0,0,9
p4,7,30,10,2,0,0,8
p4,10,30,10,3,0,0,7
p4,11,30,10,4,0,0,6
p4,12,30,10,4,0,0,1
p4,16,30,10,4,0,0,6
p4,17,30,10,4,0,0,1
p4,21,30,10,5,0,0,5
p4,22,30,10,6,0,0,1
p4,25,30,10,7,0,0,0
p4,26,30,10,7,0,0,3
p4,27,30,10,7,0,0,0
p4,31,30,10,7,0,0,2
p4,32,30,10,7,0,0,1
p4,36,30,10,8,0,0,0
p4,37,30,10,8,0,0,1
p4,41,30,10,9,0,0,0
p4,42,30,10,9,0,0,1
p4,47,30,10,10,0,0,0
p4,600,28,8,10,2,0,0
p4,601,28,8,7,2,0,0
p4,602,28,8,2,0,0,1
p4,603,28,8,0,0,0,0
p4,605,12,0,0,16,0,0
p4,606,10,0,0,18,0,0
p4,607,10,0,0,10,2,0
p4,611,8,0,0,12,2,0
p4,616,6,0,0,14,2,0
p4,621,5,0,0,15,2,0
p4,625,4,0,0,16,2,0
p4,626,3,0,0,17,2,0
p4,641,2,0,0,18,2,0
p4,646,1,0,0,19,2,0
p4,650,0,0,0,20,2,0
p4,1200,30,10,0,20,2,0
p4,1202,30,10,0,0,0,9
p4,1203,30,10,3,0,0,6
p4,1204,30,10,6,0,0,3
p4,1205,30,10,6,0,0,1
p4,1207,30,10,6,0,0,4
p4,1208,30,10,6,0,0,3
p4,1209,30,10,6,0,0,1
p4,1212,30,10,6,0,0,4
p4,1213,30,10,8,0,0,2
p4,1214,30,10,9,0,0,1
p4,1215,30,10,10,0,0,0
p4,1802,10,0,10,20,0,0
p4,1803,7,0,6,20,0,0
p4,1804,4,0,2,20,0,0
p4,1805,4,0,0,20,0,0
p4,1808,4,0,0,16,1,0
p4,1813,4,0,0,16,3,0
p4,1817,0,0,0,20,3,0
p4,1828,0,0,0,20,4,0
p4,2400,30,10,0,20,4,0
p4,2403,30,10,1,0,0,9
p4,2404,30,10,3,0,0,7
p4,2405,30,10,4,0,0,6
p4,2406,30,10,7,0,0,2
p4,2408,30,10,7,0,0,2
p4,2410,30,10,7,0,0,1
p4,2413,30,10,9,0,0,1
p4,2416,30,10,10,0,0,0
p4,3001,30,10,7,0,0,0
p4,3002,30,10,5,0,0,0
p4,3003,9,0,3,14,5,0
p4,3004,7,0,0,14,5,0
p4,3007,5,0,0,16,5,0
p4,3008,3,0,0,17,6,0
p4,3013,2,0,0,18,6,0
p4,3018,0,0,0,20,6,0
p4,3600,30,10,0,20,6,0
p4,3603,30,10,0,0,0,1
p4,3604,30,10,1,0,0,9
p4,3605,30,10,1,0,0,8
p4,3607,30,10,2,0,0,7
p4,3608,30,10,7,0,0,1
p4,3609,30,10,7,0,0,1
p4,3610,30,10,8,0,0,0
p4,3614,30,10,8,0,0,2
p4,3615,30,10,9,0,0,1
p4,3616,30,10,9,0,0,0
p4,3619,30,10,9,0,0,1
p4,3620,30,10,10,0,0,0
p4,4202,30,10,9,0,0,0
p4,4203,22,2,7,8,0,0
p4,4204,10,0,4,14,1,0
p4,4205,9,0,1,14,1,0
p4,4206,9,0,0,14,1,0
p4,4209,3,0,0,17,4,0
p4,4214,2,0,0,18,6,0
p4,4219,1,0,0,19,6,0
p4,4224,0,0,0,20,6,0
p4,4800,30,10,0,20,6,0
p4,4804,30,10,0,14,5,0
p4,4805,30,10,1,0,0,9
