id,t,dTot,dFed,rFed,oFed,sFed,unat
p23,0,0,0,0,20,0,0
p23,7,0,0,0,20,1,0
p23,12,0,0,0,20,3,0
p23,17,0,0,0,20,6,0
p23,22,0,0,0,20,8,0
p23,27,0,0,0,20,10,0
p23,32,0,0,0,20,11,0
p23,600,30,10,0,20,11,0
p23,602,30,10,0,0,0,1
p23,603,30,10,0,0,0,10
p23,604,30,10,0,0,0,2
p23,606,30,10,1,0,0,1
p23,607,30,10,1,0,0,0
p23,608,30,10,1,0,0,9
p23,609,30,10,7,0,0,3
p23,610,30,10,8,0,0,2
p23,615,30,10,9,0,0,0
p23,618,30,10,9,0,0,1
p23,620,30,10,10,0,0,0
p23,1200,30,10,9,0,0,0
p23,1201,30,10,8,0,0,0
p23,1202,11,0,8,19,0,0
p23,1203,10,0,8,18,2,0
p23,1205,10,0,4,18,2,0
p23,1206,10,0,0,18,2,0
p23,1208,9,0,0,11,1,0
p23,1212,5,0,0,15,1,0
p23,1213,1,0,0,19,1,0
p23,1218,0,0,0,20,1,0
p23,1223,0,0,0,20,2,0
p23,1248,0,0,0,20,3,0
p23,1253,0,0,0,20,4,0
p23,1278,0,0,0,20,5,0
p23,1800,30,10,0,20,5,0
p23,1804,30,10,0,0,0,2
p23,1806,30,10,2,0,0,0
p23,1809,30,10,2,0,0,1
p23,1813,30,10,2,0,0,0
p23,1814,30,10,2,0,0,5
p23,1816,30,10,3,0,0,4
p23,1817,30,10,4,0,0,3
p23,1818,30,10,5,0,0,2
p23,1819,30,10,7,0,0,2
p23,1822,30,10,8,0,0,1
p23,1823,30,10,9,0,0,0
p23,1824,30,10,9,0,0,1
p23,1829,30,10,10,0,0,0
p23,2401,30,10,8,0,0,0
p23,2402,30,10,6,0,0,0
p23,2403,30,10,5,0,0,0
p23,2404,10,0,0,20,0,0
p23,2405,10,0,0,10,5,0
p23,2410,8,0,0,12,5,0
p23,2415,8,0,0,12,9,0
p23,2419,6,0,0,14,9,0
p23,2420,3,0,0,17,9,0
p23,2424,1,0,0,19,10,0
p23,2425,1,0,0,19,11,0
p23,2429,0,0,0,20,11,0
p23,2430,0,0,0,20,13,0
p23,2445,0,0,0,20,14,0
p23,2455,0,0,0,20,15,0
p23,2460,0,0,0,20,16,0
p23,3000,30,10,0,14,14,0
p23,3005,30,10,0,10,9,0
p23,3006,30,10,0,0,0,6
p23,3008,30,10,2,0,0,4
p23,3009,30,10,3,0,0,3
p23,3010,30,10,4,0,0,1
p23,3011,30,10,4,0,0,5
p23,3012,30,10,5,0,0,4
p23,3013,30,10,6,0,0,3
p23,3014,30,10,8,0,0,1
p23,3016,30,10,9,0,0,1
p23,3017,30,10,10,0,0,0
p23,3600,24,4,10,6,0,0
p23,3601,24,4,9,6,2,0
p23,3602,24,4,7,6,2,0
p23,3603,24,4,4,6,2,0
p23,3604,24,4,2,6,2,0
p23,3605,21,1,0,9,2,0
p23,3606,10,0,0,10,7,0
p23,3611,6,0,0,14,11,0
p23,3616,2,0,0,18,15,0
p23,3621,0,0,0,20,16,0
p23,3626,0,0,0,20,17,0
p23,3631,0,0,0,20,20,0
p23,4200,30,10,0,20,20,0
p23,4201,30,10,0,18,17,0
p23,4202,30,10,0,9,8,0
p23,4203,30,10,0,0,0,7
p23,4205,30,10,0,0,0,5
p23,4206,30,10,2,0,0,3
p23,4207,30,10,4,0,0,1
p23,4208,30,10,5,0,0,2
p23,4209,30,10,5,0,0,2
p23,4211,30,10,6,0,0,1
p23,4212,30,10,6,0,0,0
p23,4214,30,10,6,0,0,4
p23,4215,30,10,8,0,0,2
p23,4217,30,10,8,0,0,1
p23,4218,30,10,9,0,0,0
p23,4219,30,10,9,0,0,0
p23,4224,30,10,9,0,0,0
p23,4229,30,10,9,0,0,1
p23,4234,30,10,10,0,0,0
p23,4800,30,10,8,0,0,0
p23,4801,28,8,6,2,0,0
p23,4802,19,0,4,11,0,0
p23,4803,10,0,1,20,0,0
p23,4804,10,0,0,10,1,0
p23,4808,8,0,0,12,1,0
p23,4809,5,0,0,15,2,0
p23,4814,4,0,0,16,4,0
p23,4819,1,0,0,19,4,0
p23,4829,1,0,0,19,5,0
p23,4834,0,0,0,20,5,0
p23,4854,0,0,0,20,6,0
p23,4889,0,0,0,20,7,0
p23,4979,0,0,0,20,8,0
p23,5400,30,10,0,20,8,0
p23,5404,30,10,0,6,5,0
p23,5405,30,10,0,0,0,9
p23,5406,30,10,1,0,0,8
p23,5407,30,10,1,0,0,7
p23,5408,30,10,3,0,0,5
p23,5410,30,10,5,0,0,0
p23,5411,30,10,5,0,0,2
p23,5413,30,10,6,0,0,1
p23,5415,30,10,6,0,0,0
p23,5416,30,10,7,0,0,1
p23,5420,30,10,8,0,0,0
p23,5421,30,10,8,0,0,1
p23,5425,30,10,9,0,0,0
p23,5426,30,10,10,0,0,0
p23,6000,30,10,9,0,0,0
p23,6001,30,10,6,0,0,0
p23,6002,30,10,5,0,0,0
p23,6003,30,10,2,0,0,0
p23,6004,16,0,2,14,0,0
p23,6005,10,0,0,20,0,0
p23,6006,10,0,0,10,3,0
p23,6010,9,0,0,11,3,0
p23,6011,6,0,0,14,5,0
p23,6015,5,0,0,15,5,0
p23,6016,4,0,0,16,8,0
p23,6020,2,0,0,18,8,0
