id,t,dTot,dFed,rFed,oFed,sFed,unat
p24,0,0,0,0,20,0,0
p24,6,0,0,0,20,1,0
p24,11,0,0,0,20,3,0
p24,16,0,0,0,20,6,0
p24,21,0,0,0,20,7,0
p24,26,0,0,0,20,9,0
p24,36,0,0,0,20,10,0
p24,46,0,0,0,20,11,0
p24,600,30,10,0,20,11,0
p24,601,30,10,0,0,0,6
p24,602,30,10,0,0,0,9
p24,603,30,10,0,0,0,7
p24,604,30,10,0,0,0,2
p24,606,30,10,1,0,0,1
p24,607,30,10,1,0,0,7
p24,608,30,10,2,0,0,5
p24,609,30,10,3,0,0,4
p24,610,30,10,9,0,0,0
p24,612,30,10,9,0,0,0
p24,617,30,10,9,0,0,1
p24,620,30,10,10,0,0,0
p24,1201,10,0,8,20,0,0
p24,1202,10,0,8,18,3,0
p24,1203,10,0,7,18,3,0
p24,1205,10,0,5,18,3,0
p24,1206,10,0,0,18,3,0
p24,1207,9,0,0,11,3,0
p24,1210,8,0,0,12,3,0
p24,1211,3,0,0,17,3,0
p24,1212,1,0,0,19,3,0
p24,1222,0,0,0,20,4,0
p24,1237,0,0,0,20,5,0
p24,1247,0,0,0,20,6,0
p24,1252,0,0,0,20,7,0
p24,1262,0,0,0,20,8,0
p24,1267,0,0,0,20,9,0
p24,1282,0,0,0,20,10,0
p24,1312,0,0,0,20,11,0
p24,1317,0,0,0,20,12,0
p24,1800,30,10,0,20,12,0
p24,1802,30,10,0,5,4,0
p24,1803,30,10,0,0,0,5
p24,1806,30,10,2,0,0,3
p24,1807,30,10,4,0,0,1
p24,1808,30,10,4,0,0,2
p24,1809,30,10,5,0,0,1
p24,1813,30,10,5,0,0,3
p24,1816,30,10,6,0,0,2
p24,1817,30,10,8,0,0,0
p24,1818,30,10,8,0,0,1
p24,1822,30,10,9,0,0,0
p24,1823,30,10,9,0,0,1
p24,1824,30,10,10,0,0,0
p24,2401,30,10,7,0,0,0
p24,2402,15,0,3,15,0,0
p24,2403,10,0,2,12,2,0
p24,2404,10,0,0,12,2,0
p24,2408,6,0,0,14,3,0
p24,2413,5,0,0,15,3,0
p24,2418,2,0,0,18,3,0
p24,2423,1,0,0,19,4,0
p24,2428,0,0,0,20,4,0
p24,3000,30,10,0,20,4,0
