id,t,dTot,dFed,rFed,oFed,sFed,rLoc,unat,unatP
p6,0,0,0,0,20,0,0,0,0
p6,5,30,10,0,2,0,18,12,0
p6,6,30,10,1,0,0,20,9,9
p6,10,30,10,2,0,0,20,8,6
p6,11,30,10,2,0,0,20,8,8
p6,12,30,10,2,0,0,20,8,3
p6,15,30,10,3,0,0,20,7,2
p6,16,30,10,5,0,0,20,5,5
p6,17,30,10,5,0,0,20,5,3
p6,20,30,10,6,0,0,20,4,2
p6,21,30,10,7,0,0,20,3,3
p6,25,30,10,8,0,0,20,2,1
p6,26,30,10,9,0,0,20,1,1
p6,31,30,10,10,0,0,20,0,0
p6,600,28,8,10,2,0,18,0,0
p6,601,28,8,6,1,0,19,3,0
p6,602,28,8,4,0,0,20,4,2
p6,603,28,8,3,0,0,20,5,2
p6,605,15,0,1,13,0,7,7,2
p6,606,10,0,1,18,0,2,7,1
p6,607,10,0,1,12,6,8,1,1
p6,608,10,0,1,12,6,8,1,0
p6,611,8,0,1,14,6,6,1,0
p6,612,8,0,1,13,7,7,0,0
p6,616,6,0,1,15,7,5,0,0
p6,620,5,0,1,16,7,4,0,0
p6,621,3,0,1,18,7,2,0,0
p6,627,3,0,1,18,8,2,0,0
p6,630,1,0,0,19,8,1,0,0
p6,631,1,0,0,19,7,1,0,0
p6,641,0,0,0,20,7,0,0,0
p6,1200,30,10,0,20,7,0,30,0
p6,1202,30,10,0,0,0,20,10,10
p6,1203,30,10,0,0,0,20,10,9
p6,1204,30,10,2,0,0,20,8,4
p6,1207,30,10,3,0,0,20,7,7
p6,1208,30,10,6,0,0,20,4,3
p6,1209,30,10,8,0,0,20,2,1
p6,1212,30,10,8,0,0,20,2,2
p6,1213,30,10,9,0,0,20,1,1
p6,1217,30,10,9,0,0,20,1,0
p6,1218,30,10,9,0,0,20,1,1
p6,1222,30,10,9,0,0,20,1,0
p6,1223,30,10,10,0,0,20,0,0
p6,1802,10,0,9,20,0,0,1,0
p6,1803,10,0,7,19,1,1,2,0
p6,1804,8,0,2,19,1,1,5,0
p6,1805,8,0,0,19,1,1,7,0
p6,1808,7,0,0,13,2,7,0,0
p6,1812,3,0,0,17,2,3,0,0
p6,1813,2,0,0,18,2,2,0,0
p6,1817,1,0,0,19,2,1,0,0
p6,1818,1,0,0,19,3,1,0,0
p6,1828,0,0,0,20,3,0,0,0
p6,2400,30,10,0,20,3,0,30,0
p6,2403,30,10,0,0,0,20,10,10
p6,2405,30,10,0,0,0,20,10,9
p6,2406,30,10,5,0,0,20,5,3
p6,2407,30,10,5,0,0,20,5,1
p6,2408,30,10,6,0,0,20,4,4
p6,2409,30,10,6,0,0,20,4,3
p6,2410,30,10,6,0,0,20,4,1
p6,2411,30,10,6,0,0,20,4,0
p6,2413,30,10,6,0,0,20,4,4
p6,2415,30,10,7,0,0,20,3,2
p6,2416,30,10,8,0,0,20,2,0
p6,2418,30,10,8,0,0,20,2,2
p6,2420,30,10,9,0,0,20,1,1
p6,2421,30,10,9,0,0,20,1,0
p6,2423,30,10,9,0,0,20,1,1
p6,2425,30,10,10,0,0,20,0,0
p6,3000,30,10,7,0,0,20,3,0
p6,3001,30,10,5,0,0,20,5,0
p6,3002,30,10,1,0,0,20,9,0
p6,3003,10,0,0,20,0,0,10,0
p6,3004,10,0,0,10,3,10,0,0
p6,3008,4,0,0,16,3,4,0,0
p6,3009,4,0,0,16,4,4,0,0
p6,3014,4,0,0,16,5,4,0,0
p6,3019,2,0,0,18,5,2,0,0
p6,3024,1,0,0,19,5,1,0,0
p6,3029,0,0,0,20,5,0,0,0
p6,3600,30,10,0,20,5,0,30,0
p6,3604,30,10,1,0,0,20,9,8
