id,t,dTot,dFed,rFed,oFed,sFed,unat
p37,0,0,0,0,20,0,0
p37,6,0,0,0,20,1,0
p37,21,0,0,0,20,2,0
p37,36,0,0,0,20,3,0
p37,60,0,0,0,20,3,0
p37,120,0,0,0,20,3,0
p37,180,0,0,0,20,3,0
p37,240,0,0,0,20,3,0
p37,300,0,0,0,20,3,0
p37,360,0,0,0,20,3,0
p37,420,0,0,0,20,3,0
p37,480,0,0,0,20,3,0
p37,540,0,0,0,20,3,0
p37,600,30,10,0,20,3,0
p37,601,30,10,0,0,0,10
p37,602,30,10,0,0,0,9
p37,603,30,10,0,0,0,6
p37,604,30,10,0,0,0,2
p37,606,30,10,0,0,0,10
p37,607,30,10,1,0,0,6
p37,608,30,10,1,0,0,5
p37,609,30,10,1,0,0,4
p37,610,30,10,5,0,0,0
p37,611,30,10,5,0,0,3
p37,615,30,10,5,0,0,1
p37,616,30,10,6,0,0,4
p37,617,30,10,6,0,0,2
p37,620,30,10,9,0,0,0
p37,621,30,10,9,0,0,1
p37,625,30,10,10,0,0,0
p37,660,30,10,10,0,0,0
p37,720,30,10,10,0,0,0
p37,780,30,10,10,0,0,0
p37,840,30,10,10,0,0,0
p37,900,30,10,10,0,0,0
p37,960,30,10,10,0,0,0
p37,1020,30,10,10,0,0,0
p37,1080,30,10,10,0,0,0
p37,1140,30,10,10,0,0,0
p37,1200,30,10,10,0,0,0
p37,1201,10,0,6,20,0,0
p37,1202,10,0,5,16,1,0
p37,1205,10,0,4,16,1,0
p37,1206,10,0,0,16,1,0
p37,1207,10,0,0,10,2,0
p37,1211,5,0,0,15,2,0
p37,1212,5,0,0,15,3,0
p37,1216,4,0,0,16,3,0
p37,1217,4,0,0,16,5,0
p37,1221,1,0,0,19,5,0
p37,1222,1,0,0,19,6,0
p37,1226,0,0,0,20,6,0
p37,1232,0,0,0,20,7,0
p37,1237,0,0,0,20,8,0
p37,1242,0,0,0,20,9,0
p37,1260,0,0,0,20,9,0
p37,1282,0,0,0,20,10,0
p37,1320,0,0,0,20,10,0
p37,1380,0,0,0,20,10,0
p37,1440,0,0,0,20,10,0
p37,1500,0,0,0,20,10,0
p37,1560,0,0,0,20,10,0
p37,1620,0,0,0,20,10,0
p37,1680,0,0,0,20,10,0
p37,1740,0,0,0,20,10,0
p37,1800,30,10,0,20,10,0
p37,1802,30,10,1,0,0,3
p37,1803,30,10,1,0,0,4
p37,1806,30,10,2,0,0,3
p37,1807,30,10,5,0,0,0
p37,1808,30,10,5,0,0,2
p37,1811,30,10,5,0,0,1
p37,1812,30,10,6,0,0,0
p37,1813,30,10,6,0,0,1
p37,1814,30,10,7,0,0,0
p37,1818,30,10,7,0,0,0
p37,1823,30,10,7,0,0,1
p37,1824,30,10,8,0,0,0
p37,1828,30,10,8,0,0,1
p37,1832,30,10,9,0,0,0
p37,1833,30,10,9,0,0,1
p37,1838,30,10,10,0,0,0
p37,1860,30,10,10,0,0,0
p37,1920,30,10,10,0,0,0
p37,1980,30,10,10,0,0,0
p37,2040,30,10,10,0,0,0
p37,2100,30,10,10,0,0,0
p37,2160,30,10,10,0,0,0
p37,2220,30,10,10,0,0,0
p37,2280,30,10,10,0,0,0
p37,2340,30,10,10,0,0,0
p37,2400,30,10,10,0,0,0
p37,2401,30,10,9,0,0,0
p37,2402,9,0,6,20,0,0
p37,2403,9,0,4,15,2,0
p37,2404,9,0,1,15,2,0
p37,2405,9,0,0,15,2,0
p37,2408,6,0,0,14,3,0
p37,2413,5,0,0,15,5,0
p37,2417,4,0,0,16,5,0
p37,2418,3,0,0,17,6,0
p37,2423,3,0,0,17,7,0
p37,2427,2,0,0,18,7,0
p37,2428,1,0,0,19,8,0
p37,2438,1,0,0,19,9,0
p37,2442,0,0,0,20,9,0
p37,2460,0,0,0,20,9,0
p37,2520,0,0,0,20,9,0
p37,2528,0,0,0,20,10,0
p37,2580,0,0,0,20,10,0
p37,2640,0,0,0,20,10,0
p37,2700,0,0,0,20,10,0
p37,2760,0,0,0,20,10,0
p37,2820,0,0,0,20,10,0
p37,2880,0,0,0,20,10,0
p37,2940,0,0,0,20,10,0
p37,3000,30,10,0,20,10,0
p37,3003,30,10,0,0,0,1
p37,3004,30,10,0,0,0,2
p37,3006,30,10,0,0,0,1
p37,3007,30,10,1,0,0,0
p37,3009,30,10,1,0,0,4
p37,3010,30,10,2,0,0,3
p37,3011,30,10,4,0,0,0
p37,3014,30,10,5,0,0,1
p37,3018,30,10,6,0,0,0
p37,3019,30,10,5,0,0,2
p37,3022,30,10,6,0,0,1
p37,3023,30,10,7,0,0,0
p37,3024,30,10,7,0,0,0
p37,3029,30,10,8,0,0,2
p37,3030,30,10,9,0,0,1
p37,3031,30,10,9,0,0,0
p37,3034,30,10,9,0,0,0
p37,3039,30,10,9,0,0,0
p37,3044,30,10,9,0,0,1
p37,3045,30,10,10,0,0,0
p37,3060,30,10,10,0,0,0
p37,3120,30,10,10,0,0,0
p37,3180,30,10,10,0,0,0
p37,3240,30,10,10,0,0,0
p37,3300,30,10,10,0,0,0
p37,3360,30,10,10,0,0,0
p37,3420,30,10,10,0,0,0
p37,3480,30,10,10,0,0,0
p37,3540,30,10,10,0,0,0
p37,3600,30,10,10,0,0,0
p37,3601,30,10,8,0,0,0
p37,3602,30,10,6,0,0,0
p37,3603,10,0,4,20,0,0
p37,3604,10,0,3,14,0,0
p37,3605,10,0,0,14,0,0
p37,3608,9,0,0,15,0,0
p37,3609,9,0,0,11,2,0
p37,3613,7,0,0,13,2,0
p37,3614,6,0,0,14,4,0
p37,3619,5,0,0,15,7,0
p37,3623,4,0,0,16,7,0
p37,3624,3,0,0,17,7,0
p37,3629,2,0,0,18,8,0
p37,3634,1,0,0,19,8,0
p37,3649,0,0,0,20,8,0
p37,3654,0,0,0,20,9,0
p37,3660,0,0,0,20,9,0
p37,3699,0,0,0,20,10,0
p37,3720,0,0,0,20,10,0
p37,3780,0,0,0,20,10,0
p37,3840,0,0,0,20,10,0
p37,3900,0,0,0,20,10,0
p37,3960,0,0,0,20,10,0
p37,4020,0,0,0,20,10,0
p37,4080,0,0,0,20,10,0
p37,4140,0,0,0,20,10,0
p37,4200,30,10,0,20,10,0
p37,4204,30,10,0,0,0,2
p37,4208,30,10,2,0,0,0
p37,4209,30,10,2,0,0,3
p37,4210,30,10,3,0,0,2
p37,4211,30,10,4,0,0,1
p37,4212,30,10,5,0,0,0
p37,4214,30,10,5,0,0,2
p37,4215,30,10,6,0,0,0
p37,4219,30,10,6,0,0,1
p37,4223,30,10,7,0,0,0
p37,4224,30,10,7,0,0,2
p37,4225,30,10,7,0,0,1
p37,4226,30,10,7,0,0,0
p37,4229,30,10,7,0,0,1
p37,4230,30,10,7,0,0,0
p37,4234,30,10,7,0,0,1
p37,4238,30,10,8,0,0,0
p37,4239,30,10,8,0,0,0
p37,4244,30,10,8,0,0,0
p37,4249,30,10,8,0,0,0
p37,4254,30,10,8,0,0,1
p37,4255,30,10,9,0,0,0
